Suburb,Rooms,Type,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Day,Month,Year,Price_ln
Glen Iris,3,h,S,hockingstuart,9.2,3146.0,3.0,1.0,2.0,685.0,143.0,1941.0,Boroondara,-37.8538,145.0842,Southern Metropolitan,10412.0,27,6,2016,14.325335681396682
Glen Iris,2,u,S,hockingstuart,9.2,3146.0,2.0,1.0,1.0,0.0,80.0,1960.0,Stonnington,-37.8555,145.0518,Southern Metropolitan,10412.0,27,6,2016,13.304684934198283
Glen Iris,3,h,S,Buxton,9.2,3146.0,3.0,1.0,2.0,615.0,607.0,1940.0,Boroondara,-37.8578,145.0919,Southern Metropolitan,10412.0,27,6,2016,14.166167429577444
Glen Iris,3,h,S,Jellis,9.2,3146.0,3.0,2.0,2.0,307.0,144.22205145826868,1970.0,Boroondara,-37.8531,145.086,Southern Metropolitan,10412.0,27,11,2016,14.253765488895429
Glen Iris,1,u,VB,Jellis,9.2,3146.0,1.0,1.0,1.0,805.0,144.22205145826868,2011.0,Boroondara,-37.8592,145.0484,Southern Metropolitan,10412.0,27,11,2016,12.948009990259552
Glen Iris,4,h,S,Marshall,9.2,3146.0,4.0,2.0,2.0,706.0,144.22205145826868,1970.0,Boroondara,-37.8573,145.0904,Southern Metropolitan,10412.0,27,11,2016,14.467835744003965
Glen Iris,5,h,S,Jellis,9.2,3146.0,5.0,3.0,2.0,696.0,144.22205145826868,1989.0,Boroondara,-37.8478,145.0566,Southern Metropolitan,10412.0,27,11,2016,14.557447902693651
Glen Iris,5,h,PI,Marshall,9.2,3146.0,5.0,2.0,2.0,654.0,354.0,2015.0,Boroondara,-37.8515,145.0922,Southern Metropolitan,10412.0,27,11,2016,14.695137305466838
Glen Iris,4,h,PI,Marshall,9.2,3146.0,4.0,2.0,2.0,645.0,216.0,1930.0,Boroondara,-37.8516,145.061,Southern Metropolitan,10412.0,27,11,2016,14.557447902693651
Glen Iris,4,h,S,Kay,9.2,3146.0,4.0,2.0,2.0,1485.0,295.0,1966.0,Boroondara,-37.8509,145.0856,Southern Metropolitan,10412.0,27,11,2016,14.897315728316002
Glen Iris,2,u,S,hockingstuart,9.2,3146.0,2.0,1.0,1.0,0.0,144.22205145826868,1970.0,Stonnington,-37.8497,145.0466,Southern Metropolitan,10412.0,28,5,2016,12.873902018105829
Glen Iris,5,h,S,RT,9.2,3146.0,5.0,2.0,2.0,1339.0,270.0,1925.0,Stonnington,-37.8649,145.0547,Southern Metropolitan,10412.0,28,5,2016,15.028938521060965
Glen Iris,4,h,S,Noel,9.2,3146.0,3.0,2.0,3.0,397.0,144.22205145826868,1970.0,Boroondara,-37.8578,145.06799999999996,Southern Metropolitan,10412.0,28,5,2016,14.144814305106875
Glen Iris,4,h,S,J,9.2,3146.0,4.0,3.0,2.0,394.0,144.22205145826868,1980.0,Boroondara,-37.8523,145.0603,Southern Metropolitan,10412.0,28,5,2016,14.40440771715042
Glen Iris,3,h,S,Marshall,9.2,3146.0,3.0,1.0,2.0,464.0,144.22205145826868,1970.0,Boroondara,-37.8539,145.0702,Southern Metropolitan,10412.0,28,8,2016,14.085537695177335
Glen Iris,3,h,S,Jellis,9.2,3146.0,3.0,2.0,2.0,648.0,193.0,1975.0,Boroondara,-37.8547,145.0771,Southern Metropolitan,10412.0,28,8,2016,14.473548561410652
Glen Iris,4,h,PI,RT,9.2,3146.0,3.0,2.0,4.0,401.0,144.22205145826868,1970.0,Boroondara,-37.8583,145.0726,Southern Metropolitan,10412.0,28,8,2016,14.508657738524219
Glen Iris,2,h,S,Marshall,9.2,3146.0,2.0,1.0,2.0,438.0,107.0,1910.0,Stonnington,-37.8511,145.0428,Southern Metropolitan,10412.0,28,8,2016,14.038654109278484
Glen Iris,5,h,VB,Jellis,9.2,3146.0,5.0,3.0,2.0,709.0,672.0,1930.0,Boroondara,-37.8529,145.0806,Southern Metropolitan,10412.0,30,7,2016,14.690979295318174
Glen Iris,2,u,PI,hockingstuart,9.2,3146.0,2.0,1.0,1.0,0.0,144.22205145826868,1970.0,Stonnington,-37.8578,145.0537,Southern Metropolitan,10412.0,30,7,2016,13.038981768465277
Glenroy,3,h,S,Ray,13.0,3046.0,3.0,1.0,2.0,696.0,118.0,1960.0,Moreland,-37.6972,144.9431,Northern Metropolitan,8870.0,3,9,2016,13.321214236149494
Glenroy,3,h,S,Walshe,13.0,3046.0,3.0,1.0,3.0,640.0,144.0,1960.0,Moreland,-37.6979,144.9335,Northern Metropolitan,8870.0,3,12,2016,13.321214236149494
Glenroy,3,t,SP,Stockdale,13.0,3046.0,3.0,2.0,2.0,244.0,3.0,1970.0,Moreland,-37.6969,144.9299,Northern Metropolitan,8870.0,3,12,2016,13.226723392728571
Glenroy,3,h,S,Nelson,13.0,3046.0,3.0,1.0,1.0,336.0,144.22205145826868,1970.0,Moreland,-37.7088,144.9356,Northern Metropolitan,8870.0,3,12,2016,13.122363377404328
Glenroy,3,h,S,Barry,13.0,3046.0,3.0,1.0,2.0,766.0,127.0,1965.0,Moreland,-37.6988,144.9372,Northern Metropolitan,8870.0,3,12,2016,13.600459176547401
Glenroy,5,h,PI,Barry,13.0,3046.0,5.0,3.0,2.0,700.0,144.22205145826868,1970.0,Moreland,-37.7095,144.9253,Northern Metropolitan,8870.0,3,12,2016,13.955272500339433
Glenroy,5,h,PI,Barry,13.0,3046.0,5.0,3.0,1.0,487.0,144.22205145826868,1970.0,Moreland,-37.7088,144.92600000000004,Northern Metropolitan,8870.0,4,3,2017,13.652991628466498
Glenroy,4,h,VB,Peter,13.0,3046.0,4.0,2.0,1.0,683.0,138.0,2017.0,Moreland,-37.6964,144.9314,Northern Metropolitan,8870.0,4,3,2017,13.217673557208654
Glenroy,3,h,S,Stockdale,13.0,3046.0,3.0,1.0,4.0,700.0,105.0,1950.0,Moreland,-37.6988,144.9438,Northern Metropolitan,8870.0,4,3,2017,13.619495674038317
Glenroy,3,h,SP,Brad,13.0,3046.0,3.0,2.0,3.0,1029.0,136.0,1950.0,Moreland,-37.7115,144.9147,Northern Metropolitan,8870.0,4,3,2017,13.795307850646754
Glenroy,3,h,S,Stockdale,13.0,3046.0,3.0,1.0,1.0,652.0,144.22205145826868,1970.0,Moreland,-37.7062,144.9261,Northern Metropolitan,8870.0,6,8,2016,13.415032991367148
Glenroy,2,u,PI,Jason,13.0,3046.0,2.0,1.0,1.0,164.0,100.0,2010.0,Moreland,-37.7072,144.9252,Northern Metropolitan,8870.0,6,8,2016,12.971540487669746
Glenroy,2,h,S,Barry,13.0,3046.0,2.0,1.0,2.0,832.0,144.22205145826868,1970.0,Moreland,-37.7126,144.9122,Northern Metropolitan,8870.0,6,8,2016,13.655928488139809
Glenroy,4,h,S,Burnham,13.0,3046.0,4.0,2.0,4.0,1011.0,144.22205145826868,1970.0,Moreland,-37.712,144.9127,Northern Metropolitan,8870.0,6,8,2016,13.840203170554645
Glenroy,2,h,VB,Nelson,13.0,3046.0,2.0,1.0,1.0,164.0,114.0,2010.0,Moreland,-37.7082,144.9178,Northern Metropolitan,8870.0,7,5,2016,13.199324418540456
Glenroy,2,h,SP,Barry,13.0,3046.0,2.0,1.0,2.0,643.0,144.22205145826868,1970.0,Moreland,-37.6978,144.9276,Northern Metropolitan,8870.0,7,11,2016,13.180632285528304
Glenroy,3,h,S,YPA,13.0,3046.0,3.0,1.0,2.0,674.0,144.22205145826868,1976.0,Moreland,-37.7102,144.9362,Northern Metropolitan,8870.0,8,10,2016,13.488394416267086
Glenroy,3,h,S,Stockdale,13.0,3046.0,3.0,1.0,4.0,640.0,97.0,1950.0,Moreland,-37.6986,144.9243,Northern Metropolitan,8870.0,8,10,2016,13.510343171171474
Glenroy,3,h,S,hockingstuart,13.0,3046.0,3.0,1.0,1.0,701.0,144.22205145826868,1970.0,Moreland,-37.6953,144.9397,Northern Metropolitan,8870.0,8,10,2016,13.262994507144075
Glenroy,3,h,S,Barry,13.0,3046.0,3.0,1.0,2.0,702.0,144.22205145826868,1970.0,Moreland,-37.6999,144.9387,Northern Metropolitan,8870.0,8,10,2016,13.304684934198283
Glenroy,3,h,SP,Raine,13.0,3046.0,3.0,2.0,2.0,224.0,3.0,1950.0,Moreland,-37.702,144.9507,Northern Metropolitan,8870.0,8,10,2016,13.038981768465277
Glenroy,3,t,PI,Walshe,13.0,3046.0,3.0,2.0,1.0,259.0,144.22205145826868,2003.0,Moreland,-37.6977,144.9149,Northern Metropolitan,8870.0,8,10,2016,12.821258284620408
Glenroy,3,h,S,Stockdale,13.0,3046.0,3.0,1.0,2.0,753.0,144.22205145826868,1970.0,Moreland,-37.7065,144.9374,Northern Metropolitan,8870.0,10,9,2016,13.445895102749807
Glenroy,3,h,S,Nelson,13.0,3046.0,3.0,1.0,1.0,589.0,144.22205145826868,1970.0,Moreland,-37.6993,144.9393,Northern Metropolitan,8870.0,10,9,2016,13.122363377404328
Glenroy,3,t,S,Barry,13.0,3046.0,3.0,2.0,1.0,136.0,130.0,2014.0,Moreland,-37.7112,144.9142,Northern Metropolitan,8870.0,10,9,2016,13.208541073645382
Glenroy,3,h,PI,Brad,13.0,3046.0,3.0,1.0,4.0,734.0,140.0,1960.0,Moreland,-37.7007,144.9378,Northern Metropolitan,8870.0,10,12,2016,13.415032991367148
Glenroy,3,h,S,Walshe,13.0,3046.0,3.0,1.0,2.0,627.0,144.22205145826868,1970.0,Moreland,-37.6974,144.9326,Northern Metropolitan,8870.0,10,12,2016,13.256894270361935
Glenroy,4,h,S,Eview,13.0,3046.0,4.0,1.0,4.0,606.0,124.0,1956.0,Moreland,-37.7104,144.9088,Northern Metropolitan,8870.0,10,12,2016,13.461688683007948
Glenroy,2,h,S,Barry,13.0,3046.0,2.0,1.0,1.0,705.0,115.0,1950.0,Moreland,-37.706,144.9245,Northern Metropolitan,8870.0,10,12,2016,13.500799813124575
Glenroy,3,h,S,Stockdale,13.0,3046.0,3.0,1.0,3.0,667.0,81.0,1950.0,Moreland,-37.7005,144.9185,Northern Metropolitan,8870.0,10,12,2016,13.475130696512045
Glenroy,3,h,VB,Nelson,13.0,3046.0,3.0,2.0,4.0,805.0,144.22205145826868,1970.0,Moreland,-37.708,144.9211,Northern Metropolitan,8870.0,10,12,2016,13.617059619240436
Glenroy,5,h,S,Stockdale,13.0,3046.0,5.0,4.0,4.0,695.0,176.0,1950.0,Moreland,-37.7028,144.9377,Northern Metropolitan,8870.0,11,3,2017,13.604789526648622
Glenroy,2,u,SP,Barry,13.0,3046.0,2.0,1.0,1.0,0.0,61.0,1970.0,Moreland,-37.711,144.9178,Northern Metropolitan,8870.0,12,11,2016,12.429216196844383
Glenroy,3,t,S,Eview,13.0,3046.0,3.0,1.0,1.0,325.0,106.0,1970.0,Moreland,-37.7001,144.9291,Northern Metropolitan,8870.0,12,11,2016,13.038981768465277
Glenroy,3,h,S,Eview,13.0,3046.0,3.0,1.0,2.0,780.0,120.0,1960.0,Moreland,-37.7,144.9427,Northern Metropolitan,8870.0,12,11,2016,13.583578500616985
Glenroy,2,u,S,Nelson,13.0,3046.0,2.0,1.0,1.0,0.0,74.0,1970.0,Moreland,-37.7071,144.9176,Northern Metropolitan,8870.0,12,11,2016,12.736700896592344
Glenroy,3,h,S,Hodges,13.0,3046.0,3.0,1.0,3.0,624.0,144.22205145826868,1970.0,Moreland,-37.6967,144.9313,Northern Metropolitan,8870.0,12,11,2016,13.297995946047488
Glenroy,3,h,S,Melbourne,13.0,3046.0,3.0,1.0,1.0,320.0,130.0,2000.0,Moreland,-37.6949,144.9122,Northern Metropolitan,8870.0,15,10,2016,13.011431816697048
Glenroy,3,h,S,YPA,13.0,3046.0,3.0,1.0,1.0,616.0,125.0,1960.0,Moreland,-37.7029,144.9053,Northern Metropolitan,8870.0,15,10,2016,13.284482226880764
Glenroy,3,h,PI,Raine,13.0,3046.0,3.0,1.0,2.0,0.0,96.0,1960.0,Moreland,-37.7025,144.9504,Northern Metropolitan,8870.0,15,10,2016,12.948009990259552
Glenroy,2,u,SP,Brad,13.0,3046.0,2.0,1.0,2.0,200.0,81.0,2000.0,Moreland,-37.7002,144.9428,Northern Metropolitan,8870.0,15,10,2016,12.92391243868049
Glenroy,3,h,S,Stockdale,13.0,3046.0,3.0,1.0,4.0,700.0,144.22205145826868,1970.0,Moreland,-37.7022,144.924,Northern Metropolitan,8870.0,15,10,2016,13.44154411691548
Glenroy,3,h,S,Stockdale,13.0,3046.0,3.0,2.0,3.0,635.0,144.22205145826868,1970.0,Moreland,-37.7006,144.9239,Northern Metropolitan,8870.0,15,10,2016,13.32530422140102
Glenroy,3,h,S,Brad,13.0,3046.0,3.0,1.0,1.0,665.0,85.0,1950.0,Moreland,-37.6966,144.9331,Northern Metropolitan,8870.0,16,4,2016,13.17115354157376
Glenroy,3,h,S,Eview,13.0,3046.0,3.0,1.0,4.0,704.0,102.0,1960.0,Moreland,-37.7021,144.9136,Northern Metropolitan,8870.0,17,9,2016,13.463112170792803
Glenroy,4,t,S,Raine,13.0,3046.0,3.0,2.0,1.0,252.0,150.0,2014.0,Moreland,-37.7006,144.9299,Northern Metropolitan,8870.0,17,9,2016,13.317930160948304
Glenroy,5,h,PI,Barry,13.0,3046.0,5.0,3.0,2.0,612.0,144.22205145826868,1970.0,Moreland,-37.7022,144.9054,Northern Metropolitan,8870.0,17,9,2016,13.465953081794405
Glenroy,2,u,S,Nelson,13.0,3046.0,2.0,1.0,1.0,3056.0,144.22205145826868,1970.0,Moreland,-37.7042,144.9214,Northern Metropolitan,8870.0,17,9,2016,12.677637555342862
Glenroy,3,h,S,Barry,13.0,3046.0,3.0,1.0,2.0,706.0,144.22205145826868,1970.0,Moreland,-37.7053,144.9372,Northern Metropolitan,8870.0,18,3,2017,13.265597545490236
Glenroy,2,u,PI,Raine,13.0,3046.0,2.0,1.0,1.0,1996.0,144.22205145826868,1970.0,Moreland,-37.702,144.9154,Northern Metropolitan,8870.0,18,3,2017,12.345834587905333
Glenroy,4,t,S,YPA,13.0,3046.0,4.0,3.0,2.0,0.0,131.0,2014.0,Moreland,-37.7102,144.9112,Northern Metropolitan,8870.0,18,3,2017,13.316284070041636
Glenroy,3,h,S,Barry,13.0,3046.0,3.0,2.0,2.0,780.0,180.0,1970.0,Moreland,-37.6955,144.9389,Northern Metropolitan,8870.0,18,6,2016,13.548284494079876
Glenroy,3,u,SP,Barry,13.0,3046.0,3.0,1.0,2.0,187.0,99.0,2014.0,Moreland,-37.7098,144.9163,Northern Metropolitan,8870.0,18,6,2016,13.060487973686241
Glenroy,3,u,SP,Brad,13.0,3046.0,3.0,1.0,1.0,265.0,144.22205145826868,1995.0,Moreland,-37.7083,144.9158,Northern Metropolitan,8870.0,18,6,2016,13.086736199761178
Glenroy,3,h,S,Barry,13.0,3046.0,3.0,1.0,2.0,650.0,142.0,1960.0,Moreland,-37.7002,144.9408,Northern Metropolitan,8870.0,19,11,2016,13.270783382522602
Glenroy,2,t,S,Eview,13.0,3046.0,2.0,1.0,1.0,125.0,144.22205145826868,1975.0,Moreland,-37.7042,144.9211,Northern Metropolitan,8870.0,19,11,2016,12.981951223687584
Glenroy,2,u,S,Stockdale,13.0,3046.0,2.0,1.0,2.0,253.0,91.0,2012.0,Moreland,-37.7117,144.9135,Northern Metropolitan,8870.0,19,11,2016,13.337877901554048
Glenroy,3,h,S,Stockdale,13.0,3046.0,3.0,1.0,1.0,796.0,104.0,1960.0,Moreland,-37.6955,144.9253,Northern Metropolitan,8870.0,19,11,2016,13.473020249017498
Glenroy,4,h,S,Stockdale,13.0,3046.0,3.0,1.0,2.0,630.0,130.0,1960.0,Moreland,-37.7002,144.9232,Northern Metropolitan,8870.0,22,5,2016,13.353475098367715
Glenroy,2,t,SP,Stockdale,13.0,3046.0,2.0,1.0,1.0,307.0,144.22205145826868,1970.0,Moreland,-37.7117,144.9348,Northern Metropolitan,8870.0,22,5,2016,12.948009990259552
Glenroy,3,h,S,Stockdale,13.0,3046.0,3.0,1.0,4.0,541.0,139.0,1968.0,Moreland,-37.7051,144.9069,Northern Metropolitan,8870.0,22,5,2016,13.304684934198283
Glenroy,3,t,SP,Stockdale,13.0,3046.0,3.0,2.0,2.0,212.0,129.0,2010.0,Moreland,-37.7073,144.9277,Northern Metropolitan,8870.0,22,8,2016,13.217673557208654
Glenroy,3,u,S,Barry,13.0,3046.0,3.0,2.0,1.0,190.0,144.22205145826868,1970.0,Moreland,-37.6997,144.9367,Northern Metropolitan,8870.0,22,8,2016,13.038981768465277
Glenroy,4,h,SP,Stockdale,13.0,3046.0,4.0,1.0,2.0,586.0,159.0,1968.0,Moreland,-37.6975,144.9065,Northern Metropolitan,8870.0,23,4,2016,13.304684934198283
Glenroy,4,h,S,Barry,13.0,3046.0,4.0,3.0,2.0,693.0,192.0,2014.0,Moreland,-37.7111,144.9275,Northern Metropolitan,8870.0,24,9,2016,14.012310133938882
Glenroy,3,h,SP,Barry,13.0,3046.0,3.0,1.0,2.0,599.0,150.0,1960.0,Moreland,-37.7009,144.9291,Northern Metropolitan,8870.0,24,9,2016,13.304684934198283
Glenroy,3,h,PI,Barry,13.0,3046.0,3.0,2.0,2.0,585.0,146.0,1975.0,Moreland,-37.6977,144.9071,Northern Metropolitan,8870.0,24,9,2016,13.253391639810733
Glenroy,4,h,SP,Stockdale,13.0,3046.0,4.0,1.0,2.0,695.0,144.22205145826868,1970.0,Moreland,-37.6985,144.9441,Northern Metropolitan,8870.0,24,9,2016,13.39239051461739
Glenroy,3,h,SP,Nelson,13.0,3046.0,3.0,1.0,4.0,677.0,144.22205145826868,1970.0,Moreland,-37.695,144.9271,Northern Metropolitan,8870.0,25,2,2017,13.122363377404328
Glenroy,3,h,SP,Stockdale,13.0,3046.0,3.0,1.0,4.0,597.0,100.0,1960.0,Moreland,-37.7097,144.9351,Northern Metropolitan,8870.0,25,2,2017,13.54462004815233
Glenroy,2,u,S,YPA,13.0,3046.0,2.0,1.0,1.0,176.0,89.0,2012.0,Moreland,-37.7081,144.912,Northern Metropolitan,8870.0,25,2,2017,13.049792684569493
Glenroy,2,h,S,Barry,13.0,3046.0,2.0,1.0,1.0,668.0,88.0,1955.0,Moreland,-37.7067,144.9331,Northern Metropolitan,8870.0,25,2,2017,13.516093229294071
Glenroy,2,t,S,Stockdale,13.0,3046.0,2.0,2.0,1.0,190.0,2.0,1970.0,Moreland,-37.7072,144.9241,Northern Metropolitan,8870.0,27,6,2016,13.099094750464975
Glenroy,4,h,S,Barry,13.0,3046.0,4.0,2.0,2.0,650.0,144.22205145826868,1970.0,Moreland,-37.7004,144.9411,Northern Metropolitan,8870.0,27,6,2016,13.576618649681926
Glenroy,2,u,S,Brad,13.0,3046.0,3.0,1.0,1.0,245.0,144.22205145826868,1970.0,Moreland,-37.7076,144.9097,Northern Metropolitan,8870.0,27,6,2016,12.999065161059836
Glenroy,4,h,PI,Barry,13.0,3046.0,4.0,2.0,8.0,977.0,304.0,1935.0,Moreland,-37.7063,144.9273,Northern Metropolitan,8870.0,27,11,2016,13.815510557964274
Glenroy,2,h,S,Eview,13.0,3046.0,2.0,1.0,2.0,590.0,144.22205145826868,1970.0,Moreland,-37.7072,144.938,Northern Metropolitan,8870.0,27,11,2016,13.495766619886579
Glenroy,4,h,S,Stockdale,13.0,3046.0,4.0,2.0,2.0,602.0,180.0,1950.0,Moreland,-37.7005,144.9258,Northern Metropolitan,8870.0,27,11,2016,13.353475098367715
Glenroy,3,h,S,Barry,13.0,3046.0,3.0,1.0,3.0,705.0,135.0,1950.0,Moreland,-37.6967,144.9116,Northern Metropolitan,8870.0,27,11,2016,13.415032991367148
Glenroy,2,h,S,Stockdale,13.0,3046.0,2.0,1.0,1.0,172.0,77.0,2013.0,Moreland,-37.7074,144.9086,Northern Metropolitan,8870.0,27,11,2016,12.94084150078094
Glenroy,3,t,VB,Nelson,13.0,3046.0,3.0,1.0,2.0,258.0,143.0,2001.0,Moreland,-37.7047,144.9087,Northern Metropolitan,8870.0,27,11,2016,13.304684934198283
Glenroy,3,t,SP,Nelson,13.0,3046.0,3.0,2.0,1.0,215.0,121.0,2010.0,Moreland,-37.6952,144.9256,Northern Metropolitan,8870.0,28,5,2016,12.994530005894443
Glenroy,3,h,SP,Raine,13.0,3046.0,3.0,1.0,1.0,348.0,144.22205145826868,1970.0,Moreland,-37.7119,144.9111,Northern Metropolitan,8870.0,28,5,2016,13.124361380067002
Glenroy,3,h,S,Barry,13.0,3046.0,3.0,1.0,2.0,657.0,116.0,1950.0,Moreland,-37.7019,144.9225,Northern Metropolitan,8870.0,28,8,2016,13.399995114002609
Glenroy,3,h,S,Stockdale,13.0,3046.0,3.0,1.0,3.0,781.0,144.22205145826868,1970.0,Moreland,-37.7048,144.9097,Northern Metropolitan,8870.0,28,8,2016,13.489780417874963
Glenroy,2,h,PI,Ray,13.0,3046.0,2.0,1.0,1.0,155.0,155.0,2000.0,Moreland,-37.6972,144.9239,Northern Metropolitan,8870.0,30,7,2016,12.506177237980511
Glenroy,4,h,S,Stockdale,13.0,3046.0,4.0,2.0,4.0,768.0,194.0,1970.0,Moreland,-37.6979,144.9377,Northern Metropolitan,8870.0,30,7,2016,13.623138665316818
Glenroy,4,h,S,Barry,13.0,3046.0,4.0,2.0,1.0,624.0,258.0,2005.0,Moreland,-37.6969,144.9334,Northern Metropolitan,8870.0,30,7,2016,13.366093562326927
Gowanbrae,3,h,S,Nelson,13.6,3043.0,3.0,2.0,2.0,608.0,138.0,2001.0,Moreland,-37.709,144.8925,Western Metropolitan,1071.0,3,9,2016,13.35506114152335
Gowanbrae,3,t,S,Nelson,13.6,3043.0,3.0,2.0,1.0,149.0,19.0,2005.0,Moreland,-37.7068,144.8963,Western Metropolitan,1071.0,3,9,2016,13.184398768323781
Gowanbrae,3,h,S,Nelson,13.6,3043.0,3.0,2.0,1.0,140.0,144.22205145826868,1970.0,Moreland,-37.7071,144.8959,Western Metropolitan,1071.0,4,3,2017,13.122363377404328
Gowanbrae,3,h,S,Nelson,13.6,3043.0,3.0,2.0,1.0,215.0,139.0,2004.0,Moreland,-37.709,144.8964,Western Metropolitan,1071.0,6,8,2016,13.130331547053506
Gowanbrae,3,t,S,Nelson,13.6,3043.0,3.0,2.0,2.0,178.0,138.0,2000.0,Moreland,-37.7087,144.8962,Western Metropolitan,1071.0,7,5,2016,13.056223574899784
Gowanbrae,4,h,S,Nelson,13.6,3043.0,4.0,2.0,2.0,0.0,264.0,2005.0,Moreland,-37.705,144.9004,Western Metropolitan,1071.0,12,11,2016,13.595487133986309
Gowanbrae,4,h,PI,Nelson,13.6,3043.0,4.0,2.0,2.0,453.0,213.0,2007.0,Moreland,-37.7016,144.8974,Western Metropolitan,1071.0,14,5,2016,13.471610805514265
Gowanbrae,3,h,SP,Nelson,13.6,3043.0,3.0,2.0,2.0,691.0,144.22205145826868,1970.0,Moreland,-37.7089,144.8927,Western Metropolitan,1071.0,16,4,2016,13.458835614025542
Gowanbrae,3,h,S,Nelson,13.6,3043.0,3.0,2.0,1.0,175.0,134.0,2004.0,Moreland,-37.7076,144.8961,Western Metropolitan,1071.0,16,4,2016,13.091904169919621
Gowanbrae,3,h,VB,Brad,13.6,3043.0,3.0,2.0,1.0,367.0,141.0,2008.0,Moreland,-37.704,144.8989,Western Metropolitan,1071.0,19,11,2016,13.199324418540456
Gowanbrae,3,h,PI,Nelson,13.6,3043.0,3.0,2.0,1.0,158.0,136.0,2005.0,Moreland,-37.7091,144.8958,Western Metropolitan,1071.0,23,4,2016,12.873902018105829
Gowanbrae,4,h,S,Nelson,13.6,3043.0,4.0,2.0,2.0,719.0,251.0,2000.0,Moreland,-37.7062,144.8978,Western Metropolitan,1071.0,26,7,2016,13.592367006650065
Gowanbrae,3,h,PI,Stockdale,13.6,3043.0,3.0,2.0,1.0,223.0,144.22205145826868,1970.0,Moreland,-37.704,144.8984,Western Metropolitan,1071.0,27,6,2016,13.17115354157376
Gowanbrae,4,h,SP,Nelson,13.6,3043.0,4.0,2.0,2.0,453.0,213.0,2007.0,Moreland,-37.7016,144.8974,Western Metropolitan,1071.0,27,6,2016,13.514405465180353
Hadfield,3,h,PI,hockingstuart,12.1,3046.0,3.0,1.0,2.0,597.0,116.0,1960.0,Moreland,-37.711,144.9478,Northern Metropolitan,2606.0,3,9,2016,13.312983737012978
Hadfield,3,h,SP,Brad,12.1,3046.0,3.0,1.0,2.0,724.0,103.0,1970.0,Moreland,-37.7076,144.9481,Northern Metropolitan,2606.0,3,9,2016,13.437903777984506
Hadfield,2,h,S,Eview,12.1,3046.0,2.0,1.0,1.0,394.0,98.0,1950.0,Moreland,-37.7153,144.9507,Northern Metropolitan,2606.0,3,12,2016,13.321214236149494
Hadfield,3,h,S,YPA,12.1,3046.0,3.0,1.0,1.0,604.0,112.0,1970.0,Moreland,-37.7124,144.9514,Northern Metropolitan,2606.0,3,12,2016,13.353475098367715
Hadfield,4,h,S,Barry,12.1,3046.0,4.0,3.0,5.0,591.0,268.0,2010.0,Moreland,-37.7127,144.9489,Northern Metropolitan,2606.0,3,12,2016,13.676248490630767
Hadfield,3,h,S,Holland,12.1,3046.0,3.0,2.0,2.0,592.0,129.0,1950.0,Moreland,-37.7149,144.9473,Northern Metropolitan,2606.0,4,3,2017,13.604789526648622
Hadfield,3,h,S,Barry,12.1,3046.0,3.0,1.0,2.0,608.0,144.22205145826868,1970.0,Moreland,-37.7114,144.9378,Northern Metropolitan,2606.0,4,3,2017,13.641157170819497
Hadfield,5,h,S,YPA,12.1,3046.0,5.0,2.0,1.0,590.0,144.22205145826868,1970.0,Moreland,-37.711,144.9481,Northern Metropolitan,2606.0,4,6,2016,13.279367126213993
Hadfield,4,h,S,Stockdale,12.1,3046.0,3.0,2.0,2.0,595.0,144.22205145826868,1983.0,Moreland,-37.7116,144.9468,Northern Metropolitan,2606.0,4,6,2016,13.557387287754038
Hadfield,3,u,SP,Brad,12.1,3046.0,3.0,1.0,1.0,225.0,144.22205145826868,2005.0,Moreland,-37.7068,144.9467,Northern Metropolitan,2606.0,4,6,2016,13.049792684569493
Hadfield,3,h,S,Eview,12.1,3046.0,3.0,1.0,4.0,692.0,144.22205145826868,1980.0,Moreland,-37.7084,144.9412,Northern Metropolitan,2606.0,8,10,2016,13.485616636703183
Hadfield,2,u,SP,Peter,12.1,3046.0,2.0,1.0,2.0,198.0,96.0,2010.0,Moreland,-37.7132,144.9488,Northern Metropolitan,2606.0,10,9,2016,13.096019402064726
Hadfield,4,h,S,Barry,12.1,3046.0,2.0,2.0,2.0,700.0,168.0,1950.0,Moreland,-37.7056,144.9384,Northern Metropolitan,2606.0,10,9,2016,13.458835614025542
Hadfield,4,h,S,YPA,12.1,3046.0,4.0,2.0,1.0,462.0,161.0,1970.0,Moreland,-37.7062,144.9387,Northern Metropolitan,2606.0,10,9,2016,13.305517920502176
Hadfield,3,h,S,Barry,12.1,3046.0,3.0,1.0,2.0,570.0,134.0,1970.0,Moreland,-37.7106,144.9491,Northern Metropolitan,2606.0,10,12,2016,13.500799813124575
Hadfield,3,h,S,Stockdale,12.1,3046.0,3.0,2.0,2.0,565.0,116.0,1960.0,Moreland,-37.7094,144.9377,Northern Metropolitan,2606.0,10,12,2016,13.592367006650065
Hadfield,4,h,S,Brad,12.1,3046.0,4.0,2.0,2.0,763.0,144.22205145826868,1970.0,Moreland,-37.7123,144.9426,Northern Metropolitan,2606.0,11,2,2017,13.729952669602628
Hadfield,3,t,S,Stockdale,12.1,3046.0,3.0,2.0,2.0,301.0,251.0,2011.0,Moreland,-37.715,144.9475,Northern Metropolitan,2606.0,12,6,2016,13.527828485512494
